DATE,ME_ID,DISEASE_ID,ORDER_QUANTITY,ORDER_FREE_QUANTITY,SOLD_QUANTITY,SOLD_FREE,MEDICINE_NAME,DISEASE_NAME,CITY
13-03-2020,AM2020,BL2020,0,0,55.00 ,5.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,CHIMAKURTHY
13-03-2020,AM2020,BL2020,0,0,22.00 ,2.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,KANDUKUR
14-03-2020,AM2020,BL2020,0,0,55.00 ,5.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,KANDUKUR
16-03-2020,AM2020,BL2020,0,0,55.00 ,5.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,ONGOLE
16-03-2020,AM2020,BL2020,0,0,11.00 ,1.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,KANDUKUR
16-03-2020,AM2020,BL2020,0,0,110.00 ,10.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,KANDUKUR
17-03-2020,AM2020,BL2020,0,0,55.00 ,5.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,KAVALI
18-03-2020,AM2020,BL2020,0,0,110.00 ,10.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,KAVALI
19-03-2020,AM2020,BL2020,0,0,33.00 ,3.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,NELLORE
19-03-2020,AM2020,BL2020,0,0,5.00 ,0,AMLOKIND AT -TAB,BLOOD PRESSURE,ONGOLE
19-03-2020,AM2020,BL2020,0,0,5.00 ,0,AMLOKIND AT -TAB,BLOOD PRESSURE,ONGOLE
19-03-2020,AM2020,BL2020,0,0,2.00 ,0,AMLOKIND AT -TAB,BLOOD PRESSURE,SINGARAYAKONDA
19-03-2020,AM2020,BL2020,0,0,2.00 ,0,AMLOKIND AT -TAB,BLOOD PRESSURE,PAMUR
19-03-2020,AM2020,BL2020,0,0,24.00 ,0,AMLOKIND AT -TAB,BLOOD PRESSURE,ONGOLE
20-03-2020,AM2020,BL2020,0,0,22.00 ,2.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,NELLORE
21-03-2020,AM2020,BL2020,0,0,11.00 ,1.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,NELLORE
23-03-2020,AM2020,BL2020,0,0,55.00 ,5.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,NELLORE
23-03-2020,AM2020,BL2020,0,0,110.00 ,10.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,NELLORE
23-03-2020,AM2020,BL2020,0,0,55.00 ,5.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,NELLORE
24-03-2020,AM2020,BL2020,0,0,11.00 ,1.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,NELLORE
25-03-2020,AM2020,BL2020,0,0,110.00 ,10.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,NELLORE
25-03-2020,AM2020,BL2020,0,0,22.00 ,2.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,CHIRALA
25-03-2020,AM2020,BL2020,0,0,110.00 ,10.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,SINGARAYAKONDA
26-03-2020,AM2020,BL2020,0,0,22.00 ,2.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,CHIMAKURTHY
26-03-2020,AM2020,BL2020,0,0,22.00 ,2.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,CHIMAKURTHY
26-03-2020,AM2020,BL2020,0,0,220.00 ,20.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,CHIMAKURTHY
26-03-2020,AM2020,BL2020,0,0,110.00 ,10.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,AMMANBROLU
26-03-2020,AM2020,BL2020,0,0,55.00 ,5.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,PAMUR
26-03-2020,AM2020,BL2020,0,0,55.00 ,5.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,KANDUKUR
26-03-2020,AM2020,BL2020,0,0,22.00 ,2.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,ONGOLE
26-03-2020,AM2020,BL2020,0,0,22.00 ,2.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,SINGARAYAKONDA
27-03-2020,AM2020,BL2020,0,0,55.00 ,5.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,ONGOLE
27-03-2020,AM2020,BL2020,0,0,550.00 ,50.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,KAVALI
27-03-2020,AM2020,BL2020,0,0,110.00 ,10.00 ,AMLOKIND AT -TAB,BLOOD PRESSURE,KAVALI
27-03-2020,AM2020,BL2020,"3,025.00 ",275.00 ,0,0,AMLOKIND AT -TAB,BLOOD PRESSURE,KAVALI
30-03-2020,AM2020,BL2020,"3,300.00 ",300.00 ,0,0,AMLOKIND AT -TAB,BLOOD PRESSURE,ADDANKI
01-04-2019,CA2020,BL2020,2.00 ,0,0,0,CARDACE,BLOOD PRESSURE,ADDANKI
01-04-2019,CA2020,BL2020,54.00 ,0,0,0,CARDACE,BLOOD PRESSURE,ONGOLE
20-05-2019,CA2020,BL2020,20.00 ,0,0,0,CARDACE,BLOOD PRESSURE,NELLORE
21-05-2019,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,ADDANKI
23-05-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,YARAGONDAPALAM
23-05-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
27-05-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,DARSI
28-05-2019,CA2020,BL2020,20.00 ,0,0,0,CARDACE,BLOOD PRESSURE,CHIMAKURTHY
28-05-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
03-06-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,MARKAPURAM
03-06-2019,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,KAVALI
04-06-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,PAMUR
04-06-2019,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
06-06-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,KANIGIRI
07-06-2019,CA2020,BL2020,20.00 ,0,0,0,CARDACE,BLOOD PRESSURE,KANIGIRI
08-06-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
11-06-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
12-06-2019,CA2020,BL2020,20.00 ,0,0,0,CARDACE,BLOOD PRESSURE,NELLORE
17-06-2019,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
18-06-2019,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
19-06-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,VIJAYAWADA
19-06-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,CHIMAKURTHY
26-06-2019,CA2020,BL2020,20.00 ,0,0,0,CARDACE,BLOOD PRESSURE,CHIMAKURTHY
26-06-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,CHIMAKURTHY
29-06-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,KANDUKUR
01-07-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,KANDUKUR
01-07-2019,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
01-07-2019,CA2020,BL2020,0,0,20.00 ,0,CARDACE,BLOOD PRESSURE,KANDUKUR
03-07-2019,CA2020,BL2020,60.00 ,0,0,0,CARDACE,BLOOD PRESSURE,KANDUKUR
04-07-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,KAVALI
05-07-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,SINGARAYAKONDA
05-07-2019,CA2020,BL2020,0,0,20.00 ,0,CARDACE,BLOOD PRESSURE,KANIGIRI
06-07-2019,CA2020,BL2020,40.00 ,0,0,0,CARDACE,BLOOD PRESSURE,ONGOLE
10-07-2019,CA2020,BL2020,40.00 ,0,0,0,CARDACE,BLOOD PRESSURE,ADDANKI
10-07-2019,CA2020,BL2020,0,0,20.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
13-07-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
13-07-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
15-07-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
15-07-2019,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
16-07-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
17-07-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,MARKAPURAM
18-07-2019,CA2020,BL2020,20.00 ,0,0,0,CARDACE,BLOOD PRESSURE,PAMUR
18-07-2019,CA2020,BL2020,40.00 ,0,0,0,CARDACE,BLOOD PRESSURE,CHIRALA
23-07-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,CHIRALA
27-07-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,CHIRALA
29-07-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,KANIGIRI
30-07-2019,CA2020,BL2020,30.00 ,0,0,0,CARDACE,BLOOD PRESSURE,MARKAPURAM
30-07-2019,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,SINGARAYAKONDA
30-07-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,KANDUKUR
02-08-2019,CA2020,BL2020,0,0,1.00 ,0,CARDACE,BLOOD PRESSURE,TANGUTUR
05-08-2019,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
07-08-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
08-08-2019,CA2020,BL2020,0,0,9.00 ,0,CARDACE,BLOOD PRESSURE,PODILI
08-08-2019,CA2020,BL2020,0,0,1.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
12-08-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,KAVALI
13-08-2019,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
19-08-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,ADDANKI
22-08-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
28-08-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
29-08-2019,CA2020,BL2020,30.00 ,0,0,0,CARDACE,BLOOD PRESSURE,NELLORE
30-08-2019,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
31-08-2019,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
03-09-2019,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
04-09-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,EAST GANGAVARAM
05-09-2019,CA2020,BL2020,0,0,20.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
07-09-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
07-09-2019,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,MARKAPURAM
09-09-2019,CA2020,BL2020,30.00 ,0,0,0,CARDACE,BLOOD PRESSURE,MARKAPURAM
10-09-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,KAVALI
11-09-2019,CA2020,BL2020,30.00 ,0,0,0,CARDACE,BLOOD PRESSURE,SINGARAYAKONDA
11-09-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
16-09-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,CHIMAKURTHY
18-09-2019,CA2020,BL2020,20.00 ,0,0,0,CARDACE,BLOOD PRESSURE,PODILI
21-09-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,PODILI
24-09-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,KANIGIRI
24-09-2019,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,KANIGIRI
25-09-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
28-09-2019,CA2020,BL2020,20.00 ,0,0,0,CARDACE,BLOOD PRESSURE,MARKAPURAM
01-10-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
01-10-2019,CA2020,BL2020,0,0,1.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
01-10-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
02-10-2019,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,MARKAPURAM
03-10-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,MARKAPURAM
04-10-2019,CA2020,BL2020,0,0,20.00 ,0,CARDACE,BLOOD PRESSURE,MARKAPURAM
04-10-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,MARKAPURAM
09-10-2019,CA2020,BL2020,50.00 ,0,0,0,CARDACE,BLOOD PRESSURE,NELLORE
09-10-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,VIJAYAWADA
12-10-2019,CA2020,BL2020,50.00 ,0,0,0,CARDACE,BLOOD PRESSURE,ONGOLE
23-10-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
23-10-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
25-10-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,CHIMAKURTHY
28-10-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,CHIMAKURTHY
28-10-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,DARSI
29-10-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,CHIMAKURTHY
30-10-2019,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,KANDUKUR
31-10-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,SINGARAYAKONDA
31-10-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,KANDUKUR
01-11-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,KANDUKUR
01-11-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
01-11-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,KANDUKUR
02-11-2019,CA2020,BL2020,60.00 ,0,0,0,CARDACE,BLOOD PRESSURE,KANDUKUR
02-11-2019,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,KAVALI
02-11-2019,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
04-11-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
12-11-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
12-11-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,TANGUTUR
18-11-2019,CA2020,BL2020,20.00 ,0,0,0,CARDACE,BLOOD PRESSURE,PAMUR
19-11-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,KAVALI
29-11-2019,CA2020,BL2020,20.00 ,0,0,0,CARDACE,BLOOD PRESSURE,ONGOLE
03-12-2019,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,PAMUR
05-12-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
06-12-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
09-12-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
10-12-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
11-12-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
11-12-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
13-12-2019,CA2020,BL2020,60.00 ,0,0,0,CARDACE,BLOOD PRESSURE,PODILI
14-12-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,KANIGIRI
14-12-2019,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
14-12-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,PODILI
16-12-2019,CA2020,BL2020,20.00 ,4.00 ,0,0,CARDACE,BLOOD PRESSURE,VIJAYAWADA
18-12-2019,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,SINGARAYAKONDA
23-12-2019,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,KAVALI
27-12-2019,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
28-12-2019,CA2020,BL2020,40.00 ,0,0,0,CARDACE,BLOOD PRESSURE,ONGOLE
30-12-2019,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,KAVALI
03-01-2020,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,KAVALI
07-01-2020,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,TANGUTUR
11-01-2020,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,ADDANKI
17-01-2020,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
18-01-2020,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
20-01-2020,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
20-01-2020,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
21-01-2020,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,CHIRALA
22-01-2020,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,KANIGIRI
22-01-2020,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,MARKAPURAM
25-01-2020,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,SINGARAYAKONDA
29-01-2020,CA2020,BL2020,20.00 ,0,0,0,CARDACE,BLOOD PRESSURE,PODILI
01-02-2020,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,KONIJEDU
01-02-2020,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,PERNAMITTA
03-02-2020,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,KANDUKUR
03-02-2020,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,KANDUKUR
04-02-2020,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,DARSI
05-02-2020,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,KAVALI
07-02-2020,CA2020,BL2020,40.00 ,0,0,0,CARDACE,BLOOD PRESSURE,ONGOLE
08-02-2020,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,KAVALI
11-02-2020,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,PAMUR
11-02-2020,CA2020,BL2020,0,0,20.00 ,0,CARDACE,BLOOD PRESSURE,DARSI
12-02-2020,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
13-02-2020,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
13-02-2020,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
19-02-2020,CA2020,BL2020,50.00 ,2.00 ,0,0,CARDACE,BLOOD PRESSURE,ONGOLE
19-02-2020,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
25-02-2020,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,ADDANKI
26-02-2020,CA2020,BL2020,40.00 ,0,0,0,CARDACE,BLOOD PRESSURE,NELLORE
27-02-2020,CA2020,BL2020,10.00 ,0,0,0,CARDACE,BLOOD PRESSURE,NELLORE
27-02-2020,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
28-02-2020,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
02-03-2020,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,PAMUR
02-03-2020,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,YARAGONDAPALAM
02-03-2020,CA2020,BL2020,0,0,6.00 ,0,CARDACE,BLOOD PRESSURE,CHIRALA
02-03-2020,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,SINGARAYAKONDA
04-03-2020,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,CHIMAKURTHY
09-03-2020,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,CHIMAKURTHY
11-03-2020,CA2020,BL2020,20.00 ,0,0,0,CARDACE,BLOOD PRESSURE,DARSI
11-03-2020,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,NELLORE
16-03-2020,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,SINGARAYAKONDA
24-03-2020,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,KANDUKUR
24-03-2020,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,KANDUKUR
25-03-2020,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,SINGARAYAKONDA
25-03-2020,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,KANDUKUR
25-03-2020,CA2020,BL2020,0,0,4.00 ,0,CARDACE,BLOOD PRESSURE,KANDUKUR
25-03-2020,CA2020,BL2020,0,0,2.00 ,0,CARDACE,BLOOD PRESSURE,ADDANKI
26-03-2020,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,ONGOLE
27-03-2020,CA2020,BL2020,0,0,10.00 ,0,CARDACE,BLOOD PRESSURE,KAVALI
30-03-2020,CA2020,BL2020,20.00 ,0,0,0,CARDACE,BLOOD PRESSURE,KAVALI
30-03-2020,CA2020,BL2020,30.00 ,0,0,0,CARDACE,BLOOD PRESSURE,ADDANKI
01-04-2018,CA2020,FE2020,"3,600.00 ",0,0,0,CARDACE 2.5MG,FEVER,ONGOLE
01-04-2018,CO2020,FE2020,725.00 ,0,0,0,COLPOL500MG,FEVER,ADDANKI
02-04-2018,CO2020,FE2020,0,0,20.00 ,2.00 ,COLPOL500MG,FEVER,MARKAPURAM
02-04-2018,CO2020,FE2020,0,0,100.00 ,10.00 ,COLPOL500MG,FEVER,MARKAPURAM
02-04-2018,CO2020,FE2020,0,0,50.00 ,5.00 ,COLPOL500MG,FEVER,NO_CITY
02-04-2018,CO2020,FE2020,0,0,50.00 ,5.00 ,COLPOL500MG,FEVER,NO_CITY
02-04-2018,CO2020,FE2020,0,0,180.00 ,18.00 ,COLPOL500MG,FEVER,NO_CITY
02-04-2018,CO2020,FE2020,0,0,10.00 ,1.00 ,COLPOL500MG,FEVER,ONGOLE
02-04-2018,CO2020,FE2020,0,0,100.00 ,10.00 ,COLPOL500MG,FEVER,ONGOLE
02-04-2018,CO2020,FE2020,0,0,50.00 ,5.00 ,COLPOL500MG,FEVER,KANDUKUR
02-04-2018,CO2020,FE2020,0,0,100.00 ,10.00 ,COLPOL500MG,FEVER,PODILI
03-04-2018,CO2020,FE2020,0,0,10.00 ,1.00 ,COLPOL500MG,FEVER,KAVALI
03-04-2018,CO2020,FE2020,0,0,6.00 ,0,COLPOL500MG,FEVER,NELLORE
03-04-2018,CO2020,FE2020,0,0,250.00 ,25.00 ,COLPOL500MG,FEVER,ADDANKI
04-04-2018,CO2020,FE2020,0,0,90.00 ,9.00 ,COLPOL500MG,FEVER,NELLORE
04-04-2018,CO2020,FE2020,0,0,100.00 ,10.00 ,COLPOL500MG,FEVER,CHIMAKURTHY
04-04-2018,CO2020,FE2020,0,0,50.00 ,5.00 ,COLPOL500MG,FEVER,NELLORE
04-04-2018,CO2020,FE2020,0,0,50.00 ,5.00 ,COLPOL500MG,FEVER,TALLURU
04-04-2018,CO2020,FE2020,0,0,50.00 ,5.00 ,COLPOL500MG,FEVER,TANGUTUR
05-04-2018,CO2020,FE2020,0,0,200.00 ,20.00 ,COLPOL500MG,FEVER,NIDAMANUR
05-04-2018,CO2020,FE2020,0,0,100.00 ,10.00 ,COLPOL500MG,FEVER,SINGARAYAKONDA
05-04-2018,CO2020,FE2020,0,0,50.00 ,5.00 ,COLPOL500MG,FEVER,TANGUTUR
06-04-2018,CO2020,FE2020,0,0,100.00 ,10.00 ,COLPOL500MG,FEVER,PAMUR
06-04-2018,CO2020,FE2020,0,0,100.00 ,10.00 ,COLPOL500MG,FEVER,PERNAMITTA
06-04-2018,CO2020,FE2020,0,0,10.00 ,1.00 ,COLPOL500MG,FEVER,KANDUKUR
07-04-2018,CO2020,FE2020,0,0,10.00 ,1.00 ,COLPOL500MG,FEVER,ONGOLE
07-04-2018,CO2020,FE2020,0,0,8.00 ,5.00 ,COLPOL500MG,FEVER,ONGOLE
07-04-2018,CO2020,FE2020,0,0,42.00 ,0,COLPOL500MG,FEVER,ONGOLE
07-04-2018,CO2020,FE2020,0,0,50.00 ,5.00 ,COLPOL500MG,FEVER,KANDUKUR
07-04-2018,CO2020,FE2020,0,0,50.00 ,5.00 ,COLPOL500MG,FEVER,DARSI
09-04-2018,CO2020,FE2020,0,0,50.00 ,5.00 ,COLPOL500MG,FEVER,TANGUTUR
09-04-2018,CO2020,FE2020,0,0,100.00 ,10.00 ,COLPOL500MG,FEVER,KANIGIRI
09-04-2018,CO2020,FE2020,0,0,0,2.00 ,COLPOL500MG,FEVER,ADDANKI
09-04-2018,CO2020,FE2020,0,0,10.00 ,1.00 ,COLPOL500MG,FEVER,ADDANKI
